number,meters
250001236073,10.8
250001236074,13.4
250001236075,10.05
250001236076,12.8
250001236077,12.8
250001236078,0
250001236079,4.47
250001236080,12.8
250001236081,12.8
250001236082,13.4
250001236083,13.4
250001236084,11.86
250001236085,13.4
250001236086,8.06
250001236087,12.8
250001236088,13.5
250001236092,10.72
250001236098,13.4
250001236101,12.8
250001236102,3.9
250001236103,6.68
250001236104,9.6
250001236106,6.4
250001236107,13.4
250001236108,0
250001236109,13.4
250001236110,5.6
250001236111,12.8
250001236114,6.4
250001236115,12.8
250001236117,8.93
250001236118,6.7
250001236121,6.65
250001236122,0
250001236123,12.8
250001236125,0
250001236127,0
250001236128,6.9
250001236132,10
250001236133,0.8
250001236135,0.1
250001236136,6.4
250001236137,0.73
250001236138,11.1
250001236139,11.09
250001236140,10.05
250001236141,12.8
250001236144,4.8
250001236146,12.8
250001236150,1.2
250001236154,0.2
250001236158,13.4
250001236159,12.8
250001236160,10.1
250001236161,12.8
250001236166,8.5
250001236167,12.8
250001236168,9.6
250001236169,12.8
250001236170,8
250001236171,13.4
250001236172,0.3
250001236173,12.8
250001236174,3.2
250001236176,13.4
250001236177,10.67
250001236178,9.6
250001236179,9.1
250001236184,13.4
250001236185,6.7
250001236186,9.5
250001236187,9.5
250001236188,5.75
250001236191,0
250001236192,8
250001236195,0
250001236196,6.4
250001236198,15
250001236200,0
250001236201,13.4
250001236203,8.67
250001236205,12.8
250001236206,0
250001236207,6.55
250001236210,13.4
250001236211,9.6
250001236216,6.4
250001236219,6.4
250001236220,12.8
250001236221,10.72
250001236222,6.4
250001236224,10.21
250001236226,4.8
250001236227,1.28
250001236229,6.7
250001236234,12.8
250001236235,9.6
250001236236,12.8
250001236238,16.2
250001236239,9.6
250001236241,12.8
250001236242,12.8
250001236243,10.95
250001236244,12.8
250001236245,10.05
250001236248,10.72
250001236250,4.69
250001236251,12.8
250001236252,5.63
250001236253,12.8
250001236254,4.47
250001236255,9.6
250001236256,10.3
250001236257,12.13
250001236258,12.8
250001236259,8.38
250001236261,8.93
250001236262,12.8
250001236266,12.8
250001236267,12.6
250001236268,12.8
250001236269,13.4
250001236270,9.6
250001236272,9.6
250001236274,10.05
250001236280,13.4
250001236281,12.8
250001236285,12.8
250001236289,13.4
250001236290,12.8
250001236291,10.8
250001236292,6.4
250001236293,13.4
250001236295,5.04
250001236296,13.4
250001236297,0
250001236298,4.13
250001236302,12.8
250001236303,9.6
250001236306,6.7
250001236316,12.8
250001236332,8
250001236341,13.07
250001236344,12.8
250001236345,12.8
250001236346,9.6
250001236347,13.4
250001236348,13.4
250001236349,13.4
250001236350,12.8
250001236351,13.4
250001236353,12.8
250001236354,4.44
250001236355,7.66
250001236357,2.79
250001236358,12.8
250001236359,13.4
250001236360,7.15
250001236361,12.8
250001236362,10.9
250001236363,12.8
250001236364,12.8
250001236365,12.8
250001236368,9.6
250001236369,13.4
250001236370,12.8
250001236371,12.8
250001236372,12.2
250001236373,6.7
250001236374,12.8
250001236375,12.8
250001236376,12.8
250001236377,4.1
250001236378,12.8
250001236379,12.8
250001236380,12.8
250001236381,12.8
250001236382,12.8
250001236383,1
250001236388,12.8
250001236389,4.47
250001236390,0.8
250001236391,9.55
250001236394,6.4
250001236396,9.98
250001236397,13.4
250001236413,2.76
250001236414,6.7
250001236415,12.8
250001236416,13.4
250001236417,13.4
250001236418,9.83
250001236419,10.05
250001236422,10.05
250001236425,7.68
250001236426,13.4
250001236427,4.47
250001236428,1.7
250001236430,1
250001236431,0.5
250001236432,6
250001236434,12.8
250001236438,4.8
250001236442,12.8
250001236443,13.4
250001236446,3.2
250001236449,0.7
250001236453,13.4
250001236454,6.7
250001236455,12.8
250001236464,13.4
250001236469,1
250001236470,10
250001236472,8.53
250001236473,12.8
250001236474,6.7
250001236475,6.4
250001236485,5.2
250001236486,1.6
250001236487,13.3
250001236493,12.8
250001236494,13.4
250001236503,0.2
250001236506,13.4
250001236508,2
250001236509,0.6
250001236511,5.03
250001236512,8.93
250001236513,13.4
250001236514,5.7
250001236515,13.4
250001236519,12.7
250001236520,2.6
250001236521,6.7
250001236522,9.6
250001236523,8.2
250001236524,8.04
250001236542,3.2
250001236548,13.07
250001236552,12.8
250001236553,12.8
250001236554,12.8
250001236556,12.8
250001236557,9.6
250001236558,9.6
250001236559,0
250001236560,11.2
250001236561,12.8
250001236562,0.8
250001236563,9.6
250001236564,12.8
250001236565,9.6
250001236568,12.8
250001236573,6.4
250001236582,13.3
250001236583,12.8
250001236584,3.66
250001236588,4.47
250001236589,12.8
250001236593,13.4
250001236594,12.8
250001236595,13.4
250001236596,12.8
250001236601,1.1
250001236603,9.6
250001236604,1
250001236606,13.4
250001236607,13.4
250001236608,13.3
250001236620,13.4
250001236622,0.8
250001236624,12.8
250001236625,12.9
250001236628,1.5
250001236629,6.2
250001236630,12.8
250001236632,12.9
250001236633,1.25
250001236634,2.4
250001236635,6.4
250001236636,0.4
250001236638,4.88
250001236639,1.5
250001236640,0.1
250001236641,6.7
250001236642,7.5
250001236643,4.65
250001236644,0.5
250001236645,11.5
250001236647,6.4
250001236650,6.4
250001236657,13.4
250001236658,0.4
250001236659,1
250001236660,0.2
250001236661,12.8
250001236662,6.7
250001236663,3.35
250001236664,11.7
250001236666,2.76
250001236668,0
250001236669,3.92
250001236670,3.98
250001236671,3.56
250001236672,6.4
250001236673,0
250001236674,3.35
250001236675,6
250001236676,8.9
250001236677,10.2
250001236678,9.7
250001236680,9.85
250001236684,13.6
250001236685,13.6
250001236686,12.8
250001236687,13.3
250001236688,4.17
250001236689,13.6
250001236690,9.9
250001236697,0
250001236698,13.4
250001236702,13.4
250001236703,6
250001236706,16.65
250001236707,10.05
250001236709,2.75
250001236710,13.6
250001236713,12.8
250001236714,0
250001236717,7.66
250001236721,12.8
250001236722,6.98
250001236723,6.7
250001236724,9.6
250001236725,0
250001236726,12.8
250001236727,13.4
250001236746,6.4
250001236757,3.2
250001236758,12.8
250001236760,12.8
250001236761,6.5
250001236762,6.5
250001236763,5
250001236764,3.42
250001236765,7
250001236766,12.8
250001236767,13.4
250001236768,12.8
250001236769,9.6
250001236770,12.81
250001236771,12.9
250001236773,11.17
250001236780,3.15
250001236781,13.4
250001236782,12.81
250001236783,12.8
250001236785,13.4
250001236786,9.6
250001236787,6.4
250001236788,8
250001236793,13.4
250001236794,10.5
250001236797,4.7
250001236799,6.7
250001236801,9.15
250001236816,6.7
250001236818,10.6
250001236821,12.8
250001236825,0
250001236827,0
250001236834,13.4
250001236835,0
250001236836,5.01
250001236837,9.52
250001236839,12.8
250001236840,11.31
250001236841,1
250001236843,12.8
250001236850,12.8
250001236854,6.7
250001236855,1
250001236857,2.13
250001236858,0.47
250001236860,12.8
250001236862,9.6
250001236863,12.8
250001236864,0.8
250001236865,10.24
250001236869,3.2
250001236870,3
250001236871,6.5
250001236873,7.2
250001236874,11.2
250001236876,6
250001236880,2.1
250001236881,6.7
250001236882,12.8
250001236883,9.6
250001236886,12.8
250001236888,6.4
250001236890,12.8
250001236893,7.5
250001236899,9.6
250001236900,12.8
250001236901,12.8
250001236902,13
250001236903,6
250001236904,12.8
250001236906,4.65
250001236907,8.93
250001236911,3
250001236912,15.4
250001236913,12.9
250001236914,12.8
250001236917,6.4
250001236919,9.6
250001236923,12.8
250001236925,12.6
250001236926,12.8
250001236927,12.8
250001236928,5.9
250001236933,0.9
250001236934,6.8
250001236935,12.4
250001236936,0.15
250001236938,2
250001236941,6.5
250001236942,6.7
250001236944,8.53
250001236945,0.1
250001236946,4.8
250001236947,6.7
250001236949,6.5
250001236951,12.8
250001236952,11.5
250001236953,10
250001236954,12.8
250001236956,0
250001236959,12
250001236962,9.6
250001236963,2
250001236967,12.8
250001236969,11.2
250001236973,5.7
250001236976,9.6
250001236977,7.5
250001236979,13.4
250001236980,3.8
250001236982,3.2
250001236986,9.6
250001236987,12.8
250001236990,13.4
250001236991,4.5
250001236992,12.8
250001236993,12.8
250001236994,7.68
250001236995,0
250001237004,12.81
250001237011,8
250001237012,6.4
250001237015,1
250001237017,6.7
250001237018,6.65
250001237021,8.87
250001237022,13.3
250001237024,14
250001237025,13.2
250001237027,4.9
250001237028,9.9
250001237031,6.7
250001237032,10.05
250001237035,1.85
250001237036,12.8
250001237037,2.3
250001237038,10.1
250001237039,5.9
250001237041,6.4
250001237044,2.81
250001237047,8.9
250001237048,13.4
250001237049,6.4
250001237050,10.4
250001237057,0
250001237058,4.9
250001237060,5.3
250001237061,0.5
250001237062,0
250001237063,12.8
250001237065,12
250001237068,12.8
250001237069,6.4
250001237070,12.8
250001237071,5.36
250001237073,4.2
250001237075,4.47
250001237078,3
250001237079,11.52
250001237085,13.4
250001237086,6.7
250001237087,13.4
250001237091,9.6
250001237093,12.8
250001237098,7.1
250001237099,0.2
250001237100,15.1
250001237101,13.4
250001237102,12.8
250001237104,4.6
250001237106,12.8
250001237108,5.4
250001237109,12.8
250001237110,13.4
250001237118,0.5
250001237123,6.7
250001237127,6.4
250001237129,13.4
250001237134,13.4
250001237135,0.8
250001237138,3.5
250001237140,12.8
250001237141,2.5
250001237142,9
250001237143,13.4
250001237145,12.8
250001237147,13.4
250001237148,3
250001237151,13.4
250001237152,13.4
250001237155,3.76
250001237157,13.4
250001237158,1.3
250001237163,12.8
250001237164,12.8
250001237169,0.4
250001237171,12.8
250001237175,0.2
250001237176,6.5
250001237177,4.33
250001237178,9.6
250001237179,2.2
250001237181,5.45
250001237182,6.7
250001237187,6.4
250001237189,1.5
250001237191,12.8
250001237192,12.8
250001237194,4.95
250001237198,9.6
250001237199,9.6
250001237200,7.68
250001237203,9.6
250001237206,8.3
250001237207,8.7
250001237208,12.8
250001237212,6.7
250001237213,9.7
250001237214,4.27
250001237216,0
250001237217,7.5
250001237219,0.3
250001237220,9
250001237221,10
250001237222,12.8
250001237224,12.8
250001237225,3.2
250001237226,3.35
250001237228,1.7
250001237232,8.04
250001237235,12.8
250001237236,12.6
250001237239,7.23
250001237240,11.63
250001237242,10.05
250001237243,12.8
250001237244,12.8
250001237245,12.8
250001237249,12.8
250001237250,12.8
250001237254,0
250001237256,12.8
250001237257,1.02
250001237259,4.55
250001237260,10.72
250001237261,13.4
250001237262,6.7
250001237263,0.2
250001237264,8.04
250001237266,3.33
250001237269,1.2
250001237270,4.03
250001237271,12.8
250001237272,0.2
250001237273,0.3
250001237274,13.4
250001237275,3.6
250001237276,13.4
250001237282,6.7
250001237284,3.2
250001237285,10.85
250001237286,6.7
250001237287,6.7
250001237288,4.47
250001237292,13.4
250001237293,13.4
250001237294,0.5
250001237295,2.8
250001237299,6.7
250001237300,0
250001237303,2.54
250001237304,5.25
250001237305,10.4
250001237310,11.2
250001237311,10
250001237315,8.8
250001237318,6.28
250001237320,9.56
250001237321,3
250001237324,0.41
250001237330,6.4
250001237334,8.93
250001237338,8.3
250001237345,4.04
250001237358,6.7
250001237359,6
250001237361,4.37
250001237364,12.8
250001237365,13.6
250001237366,13.4
250001237367,5.13
250001237368,4.47
250001237369,12.8
250001237377,6.7
250001237380,13.3
250001237382,6.7
250001237383,11.2
250001237389,10.2
250001237390,8
250001237391,3.9
250001237392,12.8
250001237393,11.7
250001237400,6.4
250001237406,6.24
250001237407,7
250001237411,12.9
250001237412,3.2
250001237413,3.2
250001237415,6.58
250001237417,8.53
250001237418,10.2
250001237420,6.7
250001237421,11.17
250001237422,10.2
250001237423,6
250001237424,9.92
250001237429,6.5
250001237430,10.5
250001237435,1.5
250001237436,12.8
250001237437,12.5
250001237438,4.03
250001237439,12.8
250001237440,3.6
250001237441,6.4
250001237442,13.4
250001237454,13.4
250001237459,11.49
250001237463,10.05
250001237469,12.8
250001237470,13.4
250001237474,6.4
250001237475,11.8
250001237477,9.6
250001237486,16.34
250001237487,12.2
250001237488,12.8
250001237489,4.86
250001237490,12.8
250001237492,6.9
250001237493,11.17
250001237494,8.53
250001237496,13.4
250001237497,6.7
250001237500,12.8
250001237501,13.4
250001237502,13.4
250001237503,4.65
250001237504,3.83
250001237505,6.7
250001237506,1.74
250001237508,10.1
250001237511,10.72
250001237512,6.7
250001237514,13.4
250001237516,12.8
250001237517,9.2
250001237518,9.6
250001237520,0
250001237521,13.4
250001237523,6.7
250001237524,9.6
250001237530,7.3
250001237532,0.2
250001237534,12.8
250001237535,15
250001237537,3.95
250001237540,0.2
250001237541,10
250001237544,0.2
250001237545,8
250001237546,6.5
250001237548,12.8
250001237549,12.8
250001237554,0.2
250001237560,10
250001237561,12.8
250001237562,12.8
250001237564,12.8
250001237565,13.4
250001237567,14.6
250001237568,1.3
250001237569,12.42
250001237570,13.3
250001237571,0.2
250001237573,13.4
250001237574,12.8
250001237575,13.4
250001237578,8
250001237579,3
250001237580,12.8
250001237582,8.11
250001237583,4.8
250001237584,13.4
250001237585,2.9
250001237586,0.3
250001237587,7.8
250001237589,1.5
250001237591,12.8
250001237592,10.05
250001237593,13.4
250001237595,6.7
250001237596,12.8
250001237597,12.8
250001237598,4.8
250001237600,12.8
250001237601,12.8
250001237602,6.4
250001237603,2
250001237604,6.4
250001237605,5
250001237606,8.93
250001237609,2.13
250001237611,4.8
250001237612,3.07
250001237613,10.05
250001237619,12.8
250001237622,9
250001237623,10
250001237624,5.7
250001237626,10.7
250001237627,9
250001237628,8.3
250001237629,2.5
250001237633,12.8
250001237639,1.38
250001237640,6.63
250001237641,12.8
250001237642,12.8
250001237648,6.4
250001237650,12.8
250001237651,13.4
250001237652,12.8
250001237654,13.4
250001237663,12.8
250001237665,10.05
250001237668,3.2
250001237669,0.5
250001237670,1.5
250001237671,6.7
250001237672,13.4
250001237673,3.2
250001237674,3.2
250001237676,13.4
250001237677,11
250001237679,12.8
250001237680,6.5
250001237681,11.5
250001237682,6.7
250001237683,2
250001237684,13
250001237685,3.2
250001237687,12.5
250001237688,12.8
250001237689,0
250001237693,6.4
250001237694,13
250001237696,11
250001237698,6.5
250001237699,8.7
250001237700,0.93
250001237703,4.75
250001237704,8.3
250001237705,6.75
250001237706,5
250001237711,13.6
250001237712,9.6
250001237718,9.9
250001237719,12.8
250001237720,4.27
250001237721,12.8
250001237722,7.85
250001237727,13.4
250001237732,5
250001237733,9.6
250001237734,10.8
250001237736,12.8
250001237737,12.88
250001237739,3
250001237741,0.68
250001237744,4.13
250001237745,13.4
250001237746,6.65
250001237748,11.44
250001237752,12.8
250001237756,9.6
250001237758,0.8
250001237759,0.8
250001237760,0.8
250001237761,0.2
250001237762,0.8
250001237764,0.38
250001237769,13.33
250001237771,3.35
250001237772,10.54
250001237773,8.4
250001237775,13.4
250001237776,13.4
250001237780,6.4
250001237782,13.4
250001237783,13.4
250001237784,13.4
250001237788,15
250001237789,8.4
250001237790,11.62
250001237792,2.1
250001237793,12.8
250001237794,0
250001237795,11.25
